cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_1
15.5685,58.0568,92.2566,69.7866,32.0,39.1435,18.2453,53.5964,0.0,True
55.812,57.8956,24.8629,90.0524,98.0,56.9058,82.0824,25.46,1.0,False
24.2407,73.2783,40.4842,52.9338,63.0,23.9568,42.6429,87.5655,1.0,False
29.9122,18.5295,24.4499,40.1743,28.0,76.6037,50.5272,44.7357,0.0,True
88.1121,14.8992,20.3886,46.0511,38.0,45.3918,26.4689,12.7343,0.0,False
88.6317,76.7084,27.5241,33.2206,82.0,53.8449,79.3098,11.3545,0.0,False
60.0195,19.0235,24.4479,56.9372,60.0,92.8602,29.9557,55.4443,0.0,False
59.9916,70.2382,97.0825,45.0147,73.0,78.9389,64.9741,59.7599,1.0,False
4.8976,19.393,55.3141,2.5014,50.0,10.8791,91.9664,56.5932,1.0,False
14.577,92.2121,49.9557,39.3123,13.0,9.9807,22.6635,41.1195,1.0,False
5.2406,23.7613,46.7269,68.969,88.0,8.3696,39.2434,74.973,0.0,True
14.784,47.224,94.9959,86.1557,53.0,42.3596,8.2685,38.5709,0.0,True
33.6776,9.7393,85.1057,12.2811,66.0,60.9705,45.1073,19.114,1.0,False
21.735,4.5271,31.3039,90.4059,86.0,47.4789,53.9961,43.5084,1.0,False
85.5824,6.8909,36.589,26.8257,85.0,2.1036,69.2823,1.4661,0.0,False
5.8328,85.5335,43.2325,17.8797,33.0,2.5295,24.4415,10.9414,1.0,False
63.1857,48.1259,29.6288,64.0651,0.0,39.5843,66.1752,88.6036,1.0,False
91.0994,1.8094,90.8878,59.6737,82.0,16.1363,81.2768,64.4879,1.0,False
10.0832,83.4966,81.1724,68.199,4.0,21.4255,95.7589,36.9886,1.0,False
38.5604,60.1559,24.2827,58.9335,54.0,85.4768,52.3757,31.74,1.0,False
17.8226,22.7584,18.0648,53.1698,96.0,92.6413,8.9986,83.1548,0.0,False
94.7736,88.2781,13.8878,44.9481,23.0,39.2403,35.4509,46.6508,0.0,False
61.2019,60.7304,61.8855,25.3534,80.0,62.3645,87.7578,37.086,0.0,False
49.8682,22.6339,27.8821,26.5151,24.0,0.0244,5.4478,85.8258,1.0,False
82.4169,86.4093,13.9657,76.6773,95.0,0.2079,93.2873,74.158,0.0,False
49.7793,95.8451,45.719,55.9911,28.0,26.7813,67.7584,19.6371,0.0,False
9.3103,98.0357,93.0489,33.1208,13.0,29.3336,96.3204,92.1281,0.0,False
78.5767,64.3755,71.3508,65.3227,35.0,60.7735,20.7776,5.0507,1.0,False
79.1248,28.4653,56.3393,82.4923,81.0,93.2364,61.2982,17.3239,1.0,False
87.2506,80.9686,70.206,96.7468,60.0,79.2332,36.0944,5.8141,0.0,False
93.7936,86.1667,34.7607,30.0392,34.0,40.3732,66.1697,92.4946,1.0,False
12.1654,18.3308,52.6368,39.9635,45.0,6.2289,51.8833,41.1472,0.0,True
55.3052,64.3575,58.9023,47.8851,45.0,5.1355,10.6616,44.6972,0.0,True
79.8515,85.3068,77.0464,45.0797,31.0,42.7553,29.2146,73.1286,0.0,False
70.9348,10.0837,53.2584,29.4448,40.0,69.1723,93.0272,47.5256,1.0,False
44.4796,13.0635,14.6982,72.5274,41.0,99.0322,14.0973,2.3673,1.0,False
4.8576,19.1083,94.3693,40.501,14.0,69.9358,40.4738,21.5728,0.0,True
30.0815,87.6827,27.2371,9.6746,66.0,24.1625,4.6761,94.3413,1.0,False
22.3135,26.814,20.9657,86.8056,86.0,21.6256,69.5973,1.8735,0.0,False
18.449,23.1548,55.3559,53.8751,89.0,69.9733,87.4681,18.2425,1.0,False
64.0053,32.0579,56.9245,56.139,96.0,67.5278,67.4831,19.9722,1.0,False
44.9237,54.6572,82.2859,67.2979,94.0,18.8998,49.8744,24.1642,1.0,False
31.1467,10.6938,66.7578,96.0066,43.0,85.1042,45.3355,47.0684,0.0,False
86.6516,25.4283,18.7682,86.9994,59.0,65.6459,63.4374,0.0323,1.0,False
98.8709,39.077,66.5036,65.5864,28.0,54.2879,78.6549,0.2506,0.0,False
84.3565,64.0258,46.5615,4.9117,93.0,52.7625,1.1645,2.2461,1.0,False
2.5146,53.7207,55.1138,93.9222,25.0,63.0963,10.0186,98.8562,1.0,False
70.6828,45.7129,85.4332,48.8255,21.0,25.5286,2.8663,35.5348,1.0,False
2.8786,75.3603,58.4464,93.5629,53.0,49.3988,71.9024,90.3189,1.0,True
24.6356,79.2749,7.493,67.1364,86.0,81.2223,52.9156,86.696,1.0,False
90.0135,96.3193,37.2686,48.1883,21.0,80.3772,59.1684,43.1375,1.0,False
1.548,98.7959,52.3024,16.1428,80.0,46.7848,54.7246,87.5674,1.0,False
65.6707,72.8308,30.6345,71.972,69.0,35.8327,28.9725,93.362,0.0,False
94.8745,68.481,75.3187,82.1207,18.0,86.191,64.1475,35.1992,1.0,False
72.8413,54.0388,67.8561,29.9755,97.0,83.6917,93.5167,9.7806,1.0,False
35.1109,5.2239,45.832,30.8885,32.0,6.3697,23.2605,7.6129,0.0,False
14.816,9.2646,4.5698,13.8554,68.0,7.7152,52.2659,4.7161,0.0,False
26.5007,95.2466,96.1768,40.1749,64.0,41.3926,3.5947,31.0087,0.0,False
26.9849,70.4925,15.2984,58.3182,79.0,37.3676,81.1845,78.0751,1.0,False
63.256,25.4354,71.8474,28.4772,37.0,55.9241,47.8476,83.3619,0.0,False
90.0691,64.1859,54.7291,20.7201,40.0,63.6701,45.5878,66.1678,1.0,False
73.7198,9.9932,69.8682,35.6781,99.0,93.4617,76.7748,94.5956,0.0,False
84.6216,92.3899,51.0419,82.4049,66.0,87.4849,5.7399,16.5614,0.0,False
48.3872,61.292,23.4719,50.569,75.0,1.7109,33.432,80.2145,1.0,False
56.0616,56.5534,12.8016,42.2464,77.0,16.7645,60.2225,84.7108,0.0,False
84.7442,69.3037,8.9527,30.5002,32.0,73.7985,41.045,66.6176,0.0,False
57.1739,19.5161,3.8041,8.1878,46.0,58.8118,51.9536,91.9963,1.0,False
25.0641,40.3913,4.4494,1.3102,5.0,10.4018,15.2136,84.8245,1.0,False
27.2199,41.3202,25.5526,84.6003,71.0,95.2016,46.6097,77.9737,1.0,False
84.8475,16.8551,75.0258,89.6585,60.0,67.3149,21.0349,43.8604,0.0,False
18.1297,77.5588,20.8261,9.1834,4.0,92.1745,30.0309,79.6408,0.0,False
42.598,84.5918,59.0915,62.5264,97.0,36.2132,53.1556,12.8486,1.0,True
44.9685,85.2864,86.9433,48.8854,71.0,43.1555,90.2241,9.7502,0.0,False
55.0428,40.0082,54.7794,26.7068,46.0,24.8157,71.9846,73.5386,0.0,False
68.2495,31.0716,8.3991,34.6238,69.0,29.6883,7.6875,88.2183,1.0,False
95.0837,20.6257,63.379,38.987,69.0,70.6159,68.0154,92.8908,1.0,False
42.7674,97.3107,25.3185,66.4363,96.0,13.1655,41.9598,91.1137,1.0,False
55.1376,62.8016,75.6691,69.5631,61.0,79.4452,22.2316,63.6942,0.0,True
95.6877,35.8175,15.276,57.435,18.0,31.8131,68.7746,44.9554,0.0,False
18.289,21.47,65.5255,30.2537,14.0,95.0398,57.9759,92.8855,0.0,False
27.5919,8.6219,41.9765,10.8993,16.0,30.5307,70.2214,2.7115,0.0,False
19.7622,79.6934,37.1697,38.5138,41.0,95.8787,74.4748,21.2206,0.0,False
0.6049,21.8868,66.93,69.1536,55.0,6.9464,54.3742,18.5858,1.0,False
32.9925,16.2688,59.26,92.229,19.0,75.0094,97.5465,17.2613,0.0,True
47.046,45.0068,61.5259,51.9097,7.0,47.1569,25.0222,82.0981,0.0,False
96.6357,62.6808,45.6402,97.7297,9.0,70.8774,67.1391,37.9374,1.0,False
53.6046,13.1536,89.3261,19.5326,18.0,28.088,69.4017,68.5301,0.0,True
49.7071,21.8159,9.1004,35.7556,61.0,5.9228,54.0432,80.2235,1.0,False
95.4531,89.7017,35.7514,31.3069,6.0,5.2396,15.4556,98.5748,1.0,False
28.7314,84.3886,40.0386,60.8155,38.0,54.8186,99.9532,44.6649,0.0,True
58.2074,92.0081,89.8058,34.1548,33.0,44.6025,2.1526,76.2047,0.0,True
57.2669,0.8604,44.9282,48.0964,77.0,17.7757,62.3959,11.8092,0.0,False
94.7327,89.2525,76.3553,73.9489,7.0,95.3939,62.7296,42.7486,1.0,False
83.5741,59.6405,43.4993,90.8679,79.0,4.3705,93.1571,81.8173,1.0,True
30.3432,81.1217,28.0038,28.2918,16.0,54.8769,97.1675,24.5851,1.0,False
71.4305,4.0958,83.5985,77.3321,16.0,21.6426,57.5664,23.9798,0.0,False
4.918,99.6308,25.6536,86.5035,54.0,53.5935,11.6125,32.5142,0.0,True
85.4555,66.6109,83.2983,52.5815,5.0,53.8109,17.2057,60.5509,1.0,False
5.7956,57.896,83.5651,17.9215,42.0,85.5466,57.7914,90.7041,1.0,True
59.4634,84.5119,77.4302,73.8391,45.0,24.414,82.799,30.3228,0.0,False
13.2394,76.6692,24.9222,77.1058,97.0,15.1433,74.237,90.5794,0.0,False
91.1347,88.1093,17.3233,93.1746,47.0,24.0614,25.5898,14.9032,0.0,False
81.3197,10.9873,7.0532,92.0122,62.0,22.0365,62.0858,62.8004,1.0,False
86.4786,80.0513,55.7527,99.7907,7.0,48.6257,25.502,2.6497,1.0,False
22.073,85.305,33.5397,43.7426,73.0,52.8203,13.2224,49.5205,1.0,False
33.3434,37.8103,58.8346,24.0415,48.0,39.0747,88.6005,7.5198,0.0,False
13.2513,4.4003,92.6205,90.4932,17.0,46.1507,47.793,99.5426,1.0,False
55.7489,15.799,4.1109,24.5003,37.0,79.3446,43.352,74.633,1.0,False
24.0483,59.3118,72.1304,47.3668,18.0,10.6424,16.44,78.9396,0.0,True
22.1277,13.923,28.2479,86.6794,14.0,80.4188,92.0208,70.1283,1.0,False
87.1598,34.9577,67.7613,12.7521,48.0,5.1286,12.3883,40.7358,0.0,False
48.0655,23.0025,17.7753,86.501,16.0,73.3124,2.7245,25.0859,1.0,False
25.4452,60.5055,12.4436,87.6088,100.0,37.5343,11.7447,47.6952,1.0,False
30.9126,83.2353,47.0489,52.7721,73.0,79.1838,37.1593,41.65,0.0,False
63.7475,64.7827,73.2639,70.1582,43.0,50.6446,4.8904,84.7108,1.0,False
51.983,98.2285,81.8722,46.978,64.0,13.4989,7.8254,49.1613,0.0,True
22.2087,67.8512,95.7897,18.7677,34.0,16.1991,32.3223,38.6447,0.0,False
89.661,11.1162,58.0066,7.1756,58.0,81.2924,7.9498,14.3859,0.0,False
52.1776,28.7604,6.0541,67.1673,36.0,19.7219,77.3531,69.2008,0.0,False
71.3174,16.8572,7.3749,37.2339,79.0,75.0682,11.3149,44.2181,1.0,False
51.8922,17.464,42.7756,20.6058,59.0,74.2493,33.3157,28.9549,0.0,False
74.7102,90.7148,73.1712,48.0266,87.0,15.0766,33.4275,30.0988,0.0,False
33.5766,44.5913,44.4849,62.9358,28.0,47.279,42.3594,23.1735,0.0,False
7.9191,17.7202,14.4024,11.8488,85.0,27.4541,5.543,79.8395,0.0,False
93.354,34.8816,3.5079,24.2771,21.0,10.8825,51.605,73.3149,1.0,False
95.1424,8.6356,48.5817,76.4766,18.0,64.3906,30.7841,19.3643,0.0,False
33.7507,75.4257,89.7116,25.4377,32.0,6.1697,59.9646,14.5706,1.0,False
65.9224,34.6462,81.8792,38.7123,49.0,25.514,31.2957,89.157,0.0,True
98.515,40.1925,33.1935,37.392,8.0,24.3853,57.8735,67.2099,0.0,False
41.4475,95.1014,62.488,78.5148,43.0,11.6975,84.4027,25.9618,1.0,True
23.4778,12.2681,72.6396,51.9011,65.0,49.4864,97.5968,18.5283,1.0,False
63.9893,27.8796,54.252,64.6625,75.0,50.872,6.8733,95.8114,1.0,False
5.0476,43.6645,23.7093,2.4975,0.0,77.6627,60.972,65.6385,0.0,False
0.5998,52.1838,21.4365,22.3642,89.0,80.7645,51.5332,43.4512,1.0,False
72.534,37.8421,56.5062,82.6929,20.0,11.8062,64.9253,5.6145,0.0,False
94.3767,4.9243,74.8349,60.9376,57.0,91.4033,13.9268,64.1972,1.0,False
25.5433,72.2478,61.0646,72.1399,43.0,25.0374,58.4458,14.1536,1.0,False
8.7919,77.0421,3.5304,86.4013,54.0,92.5667,15.734,76.3736,0.0,False
90.1207,92.6823,59.9977,77.3928,62.0,20.6719,2.1858,15.3663,1.0,False
77.4716,68.3793,58.2012,96.3196,4.0,14.286,19.6607,66.0827,0.0,False
93.0898,73.5243,97.5912,1.4708,3.0,76.4275,29.9876,55.5789,1.0,False
35.8705,92.3768,86.4391,32.9426,25.0,56.2284,97.5374,72.391,1.0,False
28.8062,98.0195,31.1417,51.9213,92.0,25.8243,48.024,49.5708,1.0,True
86.5768,83.8755,92.0686,2.9274,66.0,45.2492,4.1199,20.5686,1.0,False
96.2121,12.1865,19.3834,77.268,55.0,38.4511,99.038,32.3935,0.0,False
62.8551,86.3766,10.0792,14.904,54.0,70.6604,4.2517,70.0966,0.0,False
50.2087,12.5039,64.2385,32.3825,90.0,92.7657,67.1507,62.3955,1.0,False
86.9115,27.0026,92.444,15.1183,59.0,4.8619,28.9207,94.3069,1.0,False
58.7184,52.4853,37.8205,77.0306,56.0,8.179,57.9589,60.0579,1.0,True
15.0882,52.7996,15.4028,6.2755,97.0,47.6729,22.6007,1.6133,1.0,False
52.8146,39.5283,29.4075,4.4457,38.0,97.5625,14.0598,11.0895,0.0,False
74.0464,97.626,26.3213,33.7403,65.0,73.3331,74.6512,74.0124,0.0,False
44.4739,80.6899,18.5273,22.0114,12.0,16.6258,88.1545,38.9133,0.0,False
73.9852,81.459,44.5198,98.2646,93.0,31.8995,29.3686,33.1877,1.0,False
23.2417,13.5371,13.1851,23.5229,14.0,54.5977,56.3352,93.0745,1.0,False
56.4372,56.1859,58.7801,59.4473,30.0,22.3336,32.0543,52.1585,0.0,False
60.4203,45.192,98.6388,3.8546,76.0,82.2508,70.6586,17.9087,1.0,False
1.6993,90.8556,92.6201,23.3168,5.0,44.7965,75.4066,55.9861,0.0,True
14.9848,13.0239,51.3549,14.7124,17.0,85.9513,20.965,48.546,0.0,False
51.7101,2.6548,5.5593,73.2125,10.0,86.3137,55.6192,66.2084,0.0,False
70.3928,18.0985,34.0223,44.8748,78.0,34.5962,62.9466,39.8397,1.0,False
2.5046,68.5057,49.5152,34.1303,64.0,36.0208,56.9024,81.2557,1.0,True
97.9796,30.2534,27.4535,2.7145,14.0,81.4451,99.9446,81.4277,1.0,False
40.599,19.7622,0.5464,31.7114,17.0,8.6597,91.71,8.843,0.0,False
6.7862,45.5648,60.7982,11.1544,34.0,6.0741,53.2556,64.3741,0.0,False
52.0902,66.0934,68.432,26.0653,46.0,25.9493,33.3276,9.5411,1.0,False
5.9126,48.7873,81.3614,92.9152,68.0,5.3133,96.3531,59.5513,1.0,True
2.3507,58.4943,18.7504,26.8342,71.0,96.4818,4.598,62.0462,1.0,False
34.4311,81.3877,99.6681,36.5562,37.0,88.7346,82.2333,71.1105,1.0,False
47.1354,31.5528,80.4176,18.2049,82.0,31.6681,44.0648,64.2018,0.0,False
17.0022,23.0436,77.9904,70.545,31.0,74.3307,83.5686,65.4059,1.0,False
19.0893,45.5653,89.6383,70.9564,54.0,2.7097,5.1153,51.2223,0.0,True
19.5455,4.4106,47.1074,12.2011,50.0,57.6174,1.0148,42.6332,1.0,False
55.1814,75.2049,33.7221,10.361,92.0,71.3372,4.6833,45.2854,1.0,False
29.6642,37.0267,74.46,45.7805,54.0,51.9635,45.6452,94.4524,1.0,False
76.2142,30.3882,80.1144,80.1374,23.0,11.8131,90.9821,50.6646,1.0,True
33.304,63.7287,36.2959,7.1397,52.0,75.8244,92.0023,20.7476,0.0,False
64.1487,80.2296,14.0971,8.2861,29.0,6.4401,91.9438,2.8949,1.0,False
79.3548,43.5729,43.8323,71.5169,94.0,6.1625,50.7794,93.8735,1.0,False
18.8405,85.0051,40.9572,59.2395,48.0,10.9393,59.7079,59.4246,0.0,True
77.074,76.8479,51.5013,70.301,99.0,3.5071,66.5511,15.2856,1.0,False
73.0005,82.3421,65.4002,38.0483,93.0,96.3196,92.2067,95.3011,1.0,False
83.2414,24.659,13.8973,91.1072,0.0,67.9494,33.5047,81.8873,1.0,False
69.2982,24.2848,31.1629,9.2555,81.0,74.642,49.2029,31.7813,0.0,False
4.1358,71.9021,48.0932,9.7528,79.0,70.5906,53.1853,98.6583,1.0,False
81.3275,77.0959,75.6403,25.3694,42.0,62.6462,63.0989,25.2905,1.0,False
21.0642,71.6718,43.1607,40.822,7.0,25.3061,37.8226,40.1328,0.0,False
60.8396,62.4346,60.0937,14.2661,75.0,10.7099,58.382,53.0492,0.0,False
20.3477,74.4478,96.0623,2.6726,67.0,97.9974,27.2878,19.3146,1.0,False
60.5958,3.1808,72.6852,23.7943,95.0,87.4517,55.1786,8.0519,1.0,False
81.9816,30.6464,47.0208,22.9788,44.0,21.2526,72.6322,20.6308,0.0,False
88.4805,80.1287,5.6892,28.2586,73.0,88.7823,13.7269,76.5539,1.0,False
8.4279,57.2273,53.0594,49.086,96.0,47.7071,92.8137,11.0991,0.0,False
80.5415,30.8846,77.232,96.6748,94.0,39.8793,85.4975,5.2479,0.0,False
89.0915,72.4714,30.6802,60.6614,45.0,72.0119,56.5823,22.1879,0.0,False
58.9471,61.5729,29.1414,43.6771,80.0,84.3545,76.2022,57.1069,0.0,False
51.0088,24.5462,23.6524,38.248,14.0,62.6377,67.244,70.5606,1.0,False
62.7852,4.5661,99.6345,65.7579,70.0,79.4181,73.4357,8.9191,0.0,False
60.8076,29.7581,6.5988,3.9572,43.0,52.5659,7.8201,62.6071,0.0,False
39.122,2.9792,82.4777,48.4909,87.0,68.563,0.2856,14.5722,0.0,False
61.3619,95.4334,89.7061,70.2075,29.0,62.9029,45.2537,18.879,1.0,False
39.7383,90.663,40.6172,0.4346,66.0,1.2149,35.9684,29.494,0.0,False
53.1885,33.3401,8.5269,83.9645,13.0,23.7379,93.0225,77.4475,1.0,False
51.4867,10.1142,1.3653,8.3685,6.0,97.7208,15.3845,69.6391,0.0,False
7.7116,17.6734,66.3457,46.2854,42.0,30.1695,85.8627,52.8232,1.0,False
55.8514,30.5008,98.9753,22.8488,93.0,53.0748,87.7481,60.6984,0.0,True
47.1331,80.3781,5.3078,81.7834,95.0,74.0435,57.3386,59.7713,1.0,False
50.5996,64.9563,31.2266,80.9586,55.0,17.0726,48.2406,72.2136,1.0,True
29.3781,78.5161,2.8002,65.5189,80.0,27.3759,42.7044,42.0428,0.0,False
29.4855,39.4128,31.6239,32.1286,63.0,90.8564,3.1575,30.5214,0.0,False
33.4007,39.3847,89.6956,85.1793,45.0,11.4104,41.6111,56.6663,1.0,False
53.3305,73.3812,64.8712,33.3554,15.0,87.4208,26.6686,62.2141,1.0,False
59.9232,67.2784,3.5973,63.7461,99.0,81.695,0.5431,47.6587,0.0,False
72.1852,59.9328,54.5885,74.6083,52.0,65.0463,36.499,36.7059,0.0,True
64.6487,67.9925,71.0565,72.8496,74.0,68.4374,76.548,80.768,1.0,False
62.9955,95.174,75.3259,13.2687,45.0,4.1458,22.3522,12.4187,0.0,False
23.8418,76.1401,81.852,31.6366,40.0,75.4024,3.4317,79.9753,1.0,False
5.7786,67.6295,60.1168,85.8528,95.0,72.8081,54.6387,14.4997,0.0,True
16.3771,1.3501,23.4976,94.8198,81.0,72.8342,51.8182,30.6103,0.0,False
45.7225,5.2385,37.8806,57.5413,97.0,79.1747,60.1138,4.3865,1.0,False
89.358,16.1603,80.4257,52.9762,80.0,99.6346,71.0159,17.7583,0.0,False
19.0465,88.1511,61.9236,97.274,35.0,91.9363,48.3507,26.528,0.0,False
51.7669,71.031,56.7798,87.3878,54.0,34.43,80.1489,49.252,1.0,False
50.3259,65.7739,37.5199,92.9197,84.0,17.1166,8.7572,33.8465,1.0,False
84.4155,45.4269,53.2214,90.5931,85.0,4.1048,67.1527,69.0397,1.0,False
42.0127,50.9861,96.2222,61.3107,24.0,99.0624,50.3009,65.6852,1.0,False
54.1426,75.2217,48.5182,78.1141,7.0,53.1753,16.2255,61.4104,1.0,False
76.401,87.0759,36.6465,64.694,72.0,95.8625,78.0975,63.7318,0.0,False
58.0528,55.5419,42.9657,65.9564,26.0,87.8377,95.0375,89.3534,1.0,False
21.5471,86.2312,60.7685,40.763,12.0,49.3322,5.7488,34.0219,0.0,True
92.9951,38.1013,69.4471,5.8414,57.0,32.9468,15.2123,40.0254,0.0,False
83.3887,43.4602,24.6233,53.519,12.0,66.6586,1.3639,14.6603,0.0,False
85.2817,62.117,33.2974,36.6557,97.0,51.4541,14.3786,40.9768,0.0,False
87.034,59.4146,39.8995,21.529,95.0,76.659,5.6225,39.5608,1.0,False
34.3628,12.2517,5.5626,59.4807,10.0,67.872,81.7596,92.4941,0.0,False
28.3515,70.6946,41.4576,21.5071,74.0,88.8826,6.9278,40.3549,0.0,False
28.3209,90.6003,32.17,17.7793,90.0,57.0085,30.5339,18.1194,0.0,False
77.6456,61.2737,69.7307,40.5345,8.0,77.2893,5.3087,82.6466,0.0,False
50.4556,7.243,98.477,0.0832,54.0,44.8257,16.352,5.5418,0.0,False
2.7864,0.2735,7.2338,34.7884,73.0,8.1658,83.1595,41.2088,0.0,False
48.8927,30.235,66.9833,46.8602,59.0,92.5825,77.48,36.3055,1.0,False
54.5603,93.8119,40.2334,22.74,61.0,13.3816,37.8744,44.7523,1.0,True
83.4506,80.0465,73.4971,33.9371,62.0,66.0766,24.9882,90.6235,1.0,False
97.0213,4.1683,46.7404,8.7461,65.0,78.5298,33.4198,48.1182,0.0,False
42.4597,60.8848,97.0009,7.7949,82.0,62.9787,64.7731,5.6958,0.0,False
97.6366,19.3467,25.5234,84.9897,25.0,92.2071,68.1256,73.8826,1.0,False
27.5387,20.6569,74.441,53.6583,59.0,90.3557,45.3163,26.8041,1.0,False
27.0776,74.0798,52.1551,48.7435,61.0,71.2597,22.2969,18.7638,1.0,False
0.0588,47.0388,9.1893,37.212,15.0,68.557,55.1446,15.2293,0.0,False
54.8579,11.1777,59.3234,69.5257,76.0,10.6436,3.1457,47.33,1.0,False
90.0416,28.0246,47.3773,14.668,23.0,22.482,47.0114,97.6066,0.0,False
30.5326,30.7327,86.9204,80.4908,63.0,40.7132,22.2913,9.5397,0.0,False
30.1747,2.6711,18.194,59.9671,54.0,26.7207,22.0567,37.5182,1.0,False
41.5174,57.7013,90.3475,28.3287,91.0,73.1649,43.1946,37.1088,0.0,False
76.3797,65.1733,37.0218,29.6467,100.0,8.656,87.2628,39.5405,0.0,False
55.7053,38.4739,41.8363,90.532,43.0,12.1989,35.614,10.4943,0.0,True
29.5517,25.7852,36.1044,86.2531,10.0,5.5803,81.9901,54.7951,1.0,False
91.9207,20.0989,75.5802,58.0652,96.0,14.8897,58.3273,43.2762,0.0,False
65.408,57.396,0.5794,30.6371,77.0,54.8816,52.3162,80.4192,1.0,False
1.1658,47.4982,8.9777,37.5841,82.0,37.9266,8.0934,98.914,0.0,False
74.2647,19.3518,65.9228,47.2139,12.0,82.5539,64.7852,39.6585,1.0,False
46.6727,51.5318,23.2302,73.5203,78.0,33.0913,20.0796,79.6222,0.0,True
44.2815,10.6203,10.6836,55.9132,49.0,32.2978,9.0872,9.4544,1.0,False
90.0538,95.5213,97.8218,2.0034,58.0,50.7743,2.9116,15.7316,0.0,False
95.031,40.8892,21.7318,74.7653,49.0,8.7039,26.5493,66.0301,0.0,False
74.7992,55.0574,91.0606,87.8404,70.0,95.2695,61.3955,14.8987,1.0,False
85.3732,47.6621,80.2087,41.2026,99.0,19.3328,72.6944,7.9765,1.0,False
97.6009,64.7604,11.0906,15.1237,52.0,1.8682,7.0064,32.4649,1.0,False
94.6695,80.4555,32.9767,91.3177,18.0,77.902,19.8262,66.0513,1.0,False
87.4808,26.4209,76.06,78.9503,78.0,47.7462,89.2851,26.265,0.0,False
45.7081,52.497,77.4231,10.5673,47.0,27.9104,59.8084,28.9947,0.0,False
54.5284,43.0558,66.4268,81.6874,21.0,8.6388,51.8443,78.019,1.0,False
51.1173,95.052,98.9839,82.2258,5.0,60.2768,63.1357,37.696,0.0,True
90.8052,80.1596,94.7765,87.0124,33.0,9.4939,56.1612,69.373,1.0,False
85.6411,4.4437,10.426,21.3944,11.0,4.7829,92.3855,64.3668,1.0,False
85.5563,84.1702,90.9331,49.3944,98.0,33.7932,88.0225,52.3214,1.0,False
32.0999,15.8394,82.9129,68.7972,80.0,20.9392,75.3053,36.1685,0.0,True
22.42,52.1881,76.6006,48.4323,33.0,59.8089,21.3523,43.6489,0.0,True
95.0583,92.5151,18.4068,1.9875,7.0,56.964,48.9493,37.7107,1.0,False
57.5657,5.9471,82.0563,96.5524,65.0,70.6518,16.3241,61.0485,0.0,False
58.6342,13.1556,48.242,11.9295,58.0,58.8058,31.4247,12.582,0.0,False
8.7723,65.4331,22.2102,64.3156,60.0,29.2194,67.9448,21.2801,0.0,False
7.6458,69.8943,2.2714,3.6611,52.0,94.0135,67.6089,3.4924,0.0,False
39.1934,21.4642,18.1436,31.5812,33.0,42.6356,79.4536,96.3251,0.0,False
7.3298,92.161,12.3561,54.7275,98.0,69.4401,10.4035,4.9574,1.0,False
58.5291,54.4306,30.0209,91.6813,83.0,53.4549,90.6814,41.0522,1.0,False
64.3364,46.1075,10.2976,9.3043,84.0,54.4644,29.8545,90.0435,1.0,False
25.1936,39.2727,26.7158,24.2826,69.0,72.0226,10.5139,56.7779,0.0,True
14.1613,9.7958,54.6973,61.5439,73.0,69.9702,53.6346,2.8538,0.0,False
10.8356,63.6517,71.7119,13.3305,93.0,9.2236,82.6161,98.8917,0.0,False
67.6853,62.6107,80.0576,60.5041,14.0,56.3229,69.9707,5.975,0.0,False
52.6568,0.4084,17.7432,98.6357,13.0,6.2873,18.5993,61.5314,1.0,False
1.9691,96.4075,83.2183,73.8557,4.0,97.7307,16.61,37.8601,0.0,False
41.0232,85.2583,47.6786,22.3387,23.0,43.9201,3.9069,11.8884,1.0,False
45.432,51.6358,29.4603,55.9395,100.0,39.8364,43.661,13.4352,0.0,False
8.1054,59.7207,95.4627,44.0491,14.0,88.4016,19.6227,3.2675,1.0,False
74.6655,53.8132,22.0542,36.2192,33.0,87.3596,66.0581,88.0977,0.0,False
74.3372,84.7307,84.9797,77.5016,23.0,2.0696,59.9821,77.6677,1.0,False
84.6073,35.3976,57.0739,26.5489,43.0,19.418,36.8508,42.0756,0.0,False
86.6095,45.9329,70.3259,8.0619,69.0,95.8484,66.6119,24.5604,1.0,False
91.3264,4.0671,87.7993,17.2984,92.0,95.6162,68.468,79.9906,1.0,False
82.3183,25.1624,83.0497,80.4996,3.0,14.9773,74.7201,44.7497,1.0,False
27.6453,93.0268,57.0997,75.8322,3.0,51.9333,7.3415,76.6192,0.0,False
12.0864,93.5893,73.8823,9.7695,16.0,11.8157,34.1609,61.358,0.0,False
53.5245,10.6049,23.6965,30.3114,33.0,6.7605,16.1558,28.3616,0.0,False
2.2833,21.8422,0.1624,42.4403,17.0,94.4083,90.4286,99.624,1.0,False
35.2301,79.2727,1.7599,52.0458,43.0,77.2608,70.7099,1.3095,0.0,False
26.353,80.6122,0.4951,63.6657,85.0,13.9355,97.8605,41.8257,0.0,False
89.4904,67.179,39.9664,66.7387,39.0,50.9922,24.6316,37.1625,1.0,False
12.8835,17.5163,65.0493,14.7346,34.0,37.8153,98.8222,96.1351,1.0,False
8.9272,38.6633,39.5559,22.647,39.0,47.2204,89.3841,32.6035,0.0,False
69.0675,94.6081,57.5183,76.524,23.0,89.0247,21.2158,48.9919,0.0,True
42.2946,89.3617,63.0122,61.9242,27.0,26.4193,99.7193,0.9504,0.0,False
25.4902,15.2197,99.4222,64.3725,68.0,59.3703,42.8643,74.1093,0.0,True
